1487921977224	-0.1388637	9.643845	1.934515
1487921977230	-0.21068975	9.662998	1.9393034
1487921977235	-0.23463176	9.629479	1.9153614
1487921977240	-0.17238252	9.629479	2.0111294
1487921977246	-0.16280572	9.600749	1.9728222
1487921977250	-0.22984336	9.576807	2.0733786
1487921977254	-0.17238252	9.56723	2.1068976
1487921977259	-0.24420857	9.490616	2.1164744
1487921977265	-0.18195933	9.533711	2.006341
1487921977269	-0.20590134	9.562442	2.0254946
1487921977274	-0.21547815	9.528923	1.982399
1487921977280	-0.20590134	9.543288	2.0111294
1487921977285	-0.22505496	9.557653	2.0398598
1487921977289	-0.25857377	9.552865	2.030283
1487921977297	-0.22026655	9.557653	2.078167
1487921977301	-0.22026655	9.572019	2.087744
1487921977304	-0.21068975	9.557653	2.078167
1487921977309	-0.17238252	9.610326	2.0829554
1487921977315	-0.23463176	9.56723	2.183512
1487921977320	-0.21547815	9.557653	2.1021092
1487921977324	-0.21547815	9.586384	2.1260512
1487921977330	-0.18674773	9.595961	2.1068976
1487921977335	-0.24420857	9.562442	2.078167
1487921977340	-0.29209262	9.586384	2.1164744
1487921977348	-0.24899697	9.5385	2.1260512
1487921977353	-0.24899697	9.548077	2.183512
1487921977355	-0.22984336	9.500193	2.1452048
1487921977359	-0.18674773	9.504981	2.1883004
1487921977365	-0.18195933	9.495404	2.1404164
1487921977369	-0.21547815	9.466674	2.0733786
1487921977375	-0.16280572	9.452309	2.0254946
1487921977380	-0.15322891	9.495404	2.0254946
1487921977385	-0.1436521	9.485827	2.054225
1487921977389	-0.15801731	9.457097	1.9728222
1487921977396	-0.18195933	9.524135	2.087744
1487921977400	-0.23942018	9.519346	2.0159178
1487921977405	-0.21547815	9.528923	1.9201498
1487921977410	-0.19153613	9.586384	2.1021092
1487921977415	-0.20590134	9.562442	2.0733786
1487921977419	-0.19632454	9.605537	2.0494366
1487921977424	-0.24899697	9.667787	2.0638018
1487921977430	-0.22026655	9.639056	2.078167
1487921977435	-0.23463176	9.667787	2.0638018
1487921977439	-0.20111294	9.667787	1.9728222
1487921977447	-0.20590134	9.68694	2.0446482
1487921977451	-0.20590134	9.677363	2.0638018
1487921977455	-0.24899697	9.696517	2.0685902
1487921977460	-0.23463176	9.682152	2.0111294
1487921977466	-0.22505496	9.653421	2.030283
1487921977471	-0.25378537	9.581595	2.0494366
1487921977475	-0.15801731	9.572019	2.0925324
1487921977487	-0.12928689	9.528923	2.0829554
1487921977488	-0.19153613	9.519346	2.078167
1487921977490	-0.15801731	9.548077	2.0350714
1487921977497	-0.19153613	9.514558	1.9201498
1487921977501	-0.1436521	9.552865	2.0398598
1487921977505	-0.23942018	9.543288	2.0446482
1487921977510	-0.21547815	9.495404	2.0350714
1487921977517	-0.2873042	9.490616	2.0638018
1487921977521	-0.2777274	9.562442	2.1021092
1487921977525	-0.23942018	9.552865	2.0590134
1487921977530	-0.20111294	9.485827	2.1164744
1487921977536	-0.15322891	9.528923	2.0733786
1487921977540	-0.10055647	9.524135	2.1260512
1487921977548	-0.17238252	9.572019	2.111686
1487921977553	-0.21547815	9.576807	2.0829554
1487921977555	-0.22026655	9.600749	2.0207062
1487921977560	-0.25378537	9.56723	2.0590134
1487921977566	-0.24420857	9.56723	2.054225
1487921977570	-0.25378537	9.552865	2.006341
1487921977575	-0.22026655	9.552865	2.1068976
1487921977581	-0.19153613	9.509769	2.1021092
1487921977586	-0.19153613	9.528923	2.1021092
1487921977591	-0.17238252	9.533711	2.1021092
1487921977598	-0.18195933	9.528923	2.0638018
1487921977602	-0.19153613	9.5385	2.0829554
1487921977607	-0.21068975	9.533711	2.0638018
1487921977611	-0.23463176	9.562442	2.0446482
1487921977617	-0.272939	9.572019	2.087744
1487921977620	-0.22505496	9.581595	2.0973208
1487921977625	-0.20590134	9.600749	2.0590134
1487921977631	-0.21547815	9.619903	2.0973208
1487921977636	-0.17717093	9.600749	2.1164744
1487921977642	-0.23942018	9.629479	2.0638018
1487921977648	-0.1388637	9.586384	2.0254946
1487921977651	-0.16759412	9.629479	2.0973208
1487921977656	-0.22984336	9.624691	2.0254946
1487921977660	-0.19153613	9.629479	1.9871874
1487921977670	-0.22505496	9.619903	2.0446482
1487921977671	-0.18195933	9.634268	1.9632454
1487921977676	-0.20111294	9.572019	2.0398598
1487921977681	-0.272939	9.591172	2.0925324
1487921977686	-0.23942018	9.600749	2.0446482
1487921977690	-0.25378537	9.5385	2.030283
1487921977698	-0.18195933	9.509769	2.1164744
1487921977702	-0.21068975	9.528923	2.1499932
1487921977706	-0.20590134	9.576807	2.078167
1487921977711	-0.22505496	9.552865	2.0829554
1487921977716	-0.24420857	9.528923	2.0685902
1487921977721	-0.16280572	9.552865	2.0207062
1487921977727	-0.25378537	9.586384	2.0733786
1487921977731	-0.21547815	9.572019	2.1021092
1487921977736	-0.25857377	9.56723	2.1164744
1487921977741	-0.21547815	9.586384	2.1260512
1487921977747	-0.22505496	9.610326	2.0925324
1487921977751	-0.21547815	9.543288	2.087744
1487921977756	-0.19632454	9.572019	2.1212628
1487921977761	-0.19632454	9.576807	2.0973208
1487921977766	-0.12928689	9.56723	2.087744
1487921977771	-0.21068975	9.552865	2.0446482
1487921977776	-0.22026655	9.533711	2.0398598
1487921977782	-0.24899697	9.572019	2.030283
1487921977786	-0.17238252	9.552865	2.1021092
1487921977791	-0.22505496	9.557653	2.0925324
1487921977797	-0.23942018	9.600749	2.0829554
1487921977802	-0.18195933	9.548077	2.0254946
1487921977806	-0.22505496	9.514558	2.0685902
1487921977811	-0.16280572	9.509769	2.1068976
1487921977817	-0.21068975	9.572019	2.1068976
1487921977823	-0.18195933	9.56723	2.0398598
1487921977826	-0.17717093	9.533711	1.9871874
1487921977833	-0.19632454	9.581595	2.0207062
1487921977837	-0.20590134	9.533711	2.0685902
1487921977843	-0.23463176	9.533711	2.006341
1487921977849	-0.20590134	9.605537	2.078167
1487921977855	-0.25378537	9.591172	1.9728222
1487921977857	-0.17717093	9.600749	2.15957
1487921977862	-0.20111294	9.605537	2.0398598
1487921977869	-0.19153613	9.605537	2.0590134
1487921977872	-0.19153613	9.610326	1.982399
1487921977877	-0.25857377	9.557653	2.0925324
1487921977884	-0.20111294	9.576807	2.111686
1487921977888	-0.22026655	9.600749	2.0925324
1487921977891	-0.21547815	9.572019	2.1021092
1487921977899	-0.22505496	9.615114	2.0973208
1487921977903	-0.24420857	9.572019	2.0685902
1487921977906	-0.18674773	9.605537	2.0254946
1487921977911	-0.25378537	9.610326	2.0973208
1487921977918	-0.21547815	9.586384	2.0207062
1487921977925	-0.272939	9.619903	2.0829554
1487921977927	-0.22505496	9.533711	2.0254946
1487921977933	-0.22026655	9.524135	2.0925324
1487921977937	-0.21547815	9.572019	2.1212628
1487921977942	-0.21068975	9.543288	2.054225
1487921977949	-0.22505496	9.557653	2.0973208
1487921977952	-0.18195933	9.572019	2.1404164
1487921977957	-0.21547815	9.562442	2.0685902
1487921977962	-0.23463176	9.552865	2.0685902
1487921977967	-0.22984336	9.533711	2.1260512
1487921977973	-0.22505496	9.572019	2.030283
1487921977977	-0.24420857	9.543288	2.006341
1487921977982	-0.17238252	9.552865	2.183512
1487921977987	-0.16759412	9.552865	2.0398598
1487921977992	-0.22505496	9.562442	2.0925324
1487921977999	-0.110133275	9.591172	2.0685902
1487921978002	-0.21068975	9.605537	2.0159178
1487921978007	-0.2681506	9.524135	2.0446482
1487921978012	-0.23463176	9.528923	2.054225
1487921978017	-0.2825158	9.485827	2.15957
1487921978022	-0.19632454	9.56723	2.0111294
1487921978027	-0.24420857	9.552865	2.111686
1487921978033	-0.14844051	9.576807	2.1068976
1487921978038	-0.1436521	9.509769	2.0638018
1487921978043	-0.18674773	9.562442	2.054225
1487921978051	-0.22984336	9.548077	1.9919758
1487921978052	-0.23942018	9.581595	1.9680338
1487921978057	-0.23463176	9.600749	2.030283
1487921978062	-0.30645782	9.586384	2.078167
1487921978069	-0.22026655	9.610326	2.0590134
1487921978072	-0.18195933	9.576807	2.0685902
1487921978078	-0.11971009	9.595961	2.183512
1487921978083	-0.15801731	9.629479	2.1021092
1487921978088	-0.15322891	9.610326	2.0590134
1487921978092	-0.17717093	9.533711	2.0590134
1487921978100	-0.20111294	9.576807	1.9632454
1487921978105	-0.19632454	9.56723	2.0638018
1487921978108	-0.24899697	9.624691	1.9776106
1487921978112	-0.21068975	9.562442	2.0733786
1487921978118	-0.17717093	9.572019	2.0638018
1487921978123	-0.18674773	9.5385	2.1021092
1487921978128	-0.1340753	9.548077	2.1452048
1487921978134	-0.17717093	9.605537	2.0590134
1487921978139	-0.20111294	9.524135	2.0829554
1487921978142	-0.18195933	9.56723	2.0685902
1487921978150	-0.2681506	9.5385	2.1021092
1487921978153	-0.22026655	9.552865	2.0207062
1487921978158	-0.18195933	9.5385	2.0446482
1487921978163	-0.19153613	9.552865	2.0829554
1487921978169	-0.15801731	9.586384	2.006341
1487921978173	-0.24899697	9.528923	2.0446482
1487921978178	-0.18195933	9.605537	2.1021092
1487921978185	-0.19153613	9.576807	2.0733786
1487921978188	-0.22984336	9.56723	2.1691468
1487921978193	-0.1436521	9.586384	2.0829554
1487921978200	-0.20590134	9.56723	2.0829554
1487921978203	-0.16280572	9.519346	2.0973208
1487921978208	-0.23463176	9.56723	2.1021092
1487921978213	-0.22026655	9.572019	2.1068976
1487921978221	-0.22026655	9.581595	1.9967642
1487921978224	-0.24899697	9.548077	2.078167
1487921978229	-0.24899697	9.524135	2.1068976
1487921978235	-0.24420857	9.514558	2.0925324
1487921978239	-0.20111294	9.576807	2.0925324
1487921978243	-0.20111294	9.552865	2.1068976
1487921978251	-0.19632454	9.56723	2.0925324
1487921978253	-0.22505496	9.548077	2.0446482
1487921978259	-0.16280572	9.543288	2.006341
1487921978264	-0.17717093	9.600749	2.0446482
1487921978271	-0.2681506	9.610326	2.0446482
1487921978274	-0.21547815	9.552865	2.0446482
1487921978279	-0.24420857	9.576807	2.0015526
1487921978285	-0.24899697	9.56723	2.0925324
1487921978288	-0.18195933	9.610326	2.1164744
1487921978293	-0.16759412	9.557653	2.0733786
1487921978300	-0.18195933	9.552865	2.1164744
1487921978304	-0.19153613	9.591172	2.0446482
1487921978308	-0.17238252	9.56723	2.0590134
1487921978313	-0.19153613	9.548077	2.0685902
1487921978319	-0.21068975	9.572019	2.0254946
1487921978324	-0.19153613	9.543288	2.0925324
1487921978329	-0.19632454	9.562442	2.1164744
1487921978334	-0.23942018	9.576807	2.1068976
1487921978339	-0.21068975	9.5385	2.0590134
1487921978344	-0.24420857	9.586384	2.1021092
1487921978352	-0.19632454	9.591172	2.0829554
1487921978356	-0.24899697	9.572019	2.1021092
1487921978360	-0.20111294	9.576807	2.087744
1487921978364	-0.19153613	9.543288	2.078167
1487921978370	-0.18195933	9.509769	2.0638018
1487921978375	-0.20111294	9.605537	2.0350714
1487921978379	-0.19632454	9.543288	2.111686
1487921978384	-0.19153613	9.533711	2.0925324
1487921978389	-0.21547815	9.552865	2.0925324
1487921978394	-0.22505496	9.552865	2.111686
1487921978400	-0.21547815	9.552865	2.1068976
1487921978404	-0.22984336	9.543288	2.0590134
1487921978408	-0.20590134	9.543288	2.030283
1487921978414	-0.17238252	9.557653	2.0446482
1487921978421	-0.22984336	9.519346	2.111686
1487921978425	-0.20590134	9.562442	2.0446482
1487921978429	-0.20590134	9.5385	2.087744
1487921978435	-0.20590134	9.572019	2.1308396
1487921978440	-0.22505496	9.572019	2.0685902
1487921978444	-0.16280572	9.581595	2.006341
1487921978451	-0.21547815	9.56723	2.1021092
1487921978454	-0.20111294	9.572019	1.9967642
1487921978460	-0.20111294	9.605537	2.135628
1487921978465	-0.19153613	9.615114	2.030283
1487921978470	-0.21547815	9.591172	2.0829554
1487921978475	-0.22984336	9.581595	2.0685902
1487921978480	-0.18674773	9.586384	2.1499932
1487921978485	-0.24420857	9.586384	2.1068976
1487921978489	-0.15322891	9.615114	2.0925324
1487921978494	-0.20590134	9.552865	2.1068976
1487921978501	-0.23463176	9.586384	2.1212628
1487921978504	-0.22505496	9.576807	2.0973208
1487921978509	-0.17238252	9.605537	2.1404164
1487921978514	-0.20111294	9.490616	2.078167
1487921978520	-0.20590134	9.548077	2.0685902
1487921978525	-0.19153613	9.572019	2.0638018
1487921978529	-0.18674773	9.56723	2.0638018
1487921978535	-0.2681506	9.552865	2.1164744
1487921978539	-0.21068975	9.56723	2.111686
1487921978545	-0.22026655	9.600749	2.0398598
1487921978552	-0.22984336	9.605537	2.0638018
1487921978555	-0.21547815	9.557653	2.0398598
1487921978559	-0.17238252	9.572019	2.0925324
1487921978565	-0.16759412	9.552865	2.0398598
1487921978570	-0.18674773	9.576807	2.0207062
1487921978576	-0.20590134	9.56723	2.0638018
1487921978580	-0.2777274	9.56723	2.0398598
1487921978585	-0.22026655	9.581595	2.0829554
1487921978590	-0.20590134	9.572019	2.0254946
1487921978595	-0.19153613	9.524135	2.1068976
1487921978603	-0.22984336	9.543288	2.1212628
1487921978605	-0.20590134	9.56723	2.030283
1487921978610	-0.22026655	9.572019	2.0685902
1487921978615	-0.20111294	9.528923	2.0685902
1487921978622	-0.20111294	9.600749	2.1068976
1487921978625	-0.20590134	9.514558	2.0398598
1487921978630	-0.19153613	9.56723	2.0590134
1487921978636	-0.20590134	9.543288	2.0494366
1487921978641	-0.22026655	9.562442	2.0350714
1487921978645	-0.21547815	9.600749	2.0925324
1487921978652	-0.20590134	9.605537	2.0207062
1487921978655	-0.20590134	9.600749	2.1499932
1487921978661	-0.20111294	9.586384	2.0733786
1487921978665	-0.20590134	9.552865	2.0350714
1487921978671	-0.21547815	9.56723	2.087744
1487921978675	-0.19632454	9.543288	2.078167
1487921978680	-0.16759412	9.528923	2.0733786
1487921978686	-0.19153613	9.548077	2.078167
1487921978690	-0.19153613	9.533711	2.111686
1487921978695	-0.22026655	9.581595	2.006341
1487921978703	-0.24899697	9.528923	2.0973208
1487921978706	-0.24899697	9.557653	2.0973208
1487921978710	-0.24420857	9.595961	2.078167
1487921978715	-0.18195933	9.586384	2.1404164
1487921978722	-0.22984336	9.586384	2.0111294
1487921978726	-0.20590134	9.595961	2.030283
1487921978730	-0.20111294	9.562442	2.0159178
1487921978736	-0.20111294	9.562442	2.0446482
1487921978741	-0.14844051	9.595961	2.054225
1487921978745	-0.23463176	9.624691	2.0590134
1487921978754	-0.23942018	9.56723	2.0829554
1487921978760	-0.17717093	9.610326	2.078167
1487921978761	-0.22505496	9.595961	2.0638018
1487921978765	-0.20590134	9.5385	2.054225
1487921978771	-0.16280572	9.557653	2.087744
1487921978775	-0.19153613	9.595961	2.087744
1487921978780	-0.20590134	9.581595	2.0590134
1487921978786	-0.17238252	9.56723	2.1404164
1487921978791	-0.21547815	9.495404	2.1021092
1487921978796	-0.20590134	9.548077	2.078167
1487921978803	-0.22505496	9.524135	2.0925324
1487921978806	-0.23463176	9.576807	2.0638018
1487921978810	-0.19632454	9.591172	2.1164744
1487921978816	-0.22505496	9.576807	2.1308396
1487921978821	-0.22984336	9.576807	2.1021092
1487921978825	-0.23942018	9.572019	2.0207062
1487921978830	-0.16759412	9.586384	2.0685902
1487921978837	-0.19632454	9.557653	2.0733786
1487921978841	-0.24420857	9.56723	2.1021092
1487921978846	-0.18195933	9.591172	2.0973208
1487921978853	-0.17717093	9.562442	2.1164744
1487921978856	-0.18674773	9.591172	2.0398598
1487921978861	-0.16280572	9.581595	2.0207062
1487921978866	-0.23942018	9.572019	2.0254946
1487921978870	-0.18195933	9.5385	2.1212628
1487921978876	-0.21547815	9.562442	2.0973208
1487921978881	-0.19632454	9.562442	2.054225
1487921978888	-0.23942018	9.600749	2.0685902
1487921978891	-0.18674773	9.576807	2.111686
1487921978896	-0.19632454	9.5385	2.1068976
1487921978903	-0.22026655	9.586384	2.0446482
1487921978906	-0.21547815	9.581595	2.054225
1487921978911	-0.22505496	9.562442	2.1068976
1487921978916	-0.22026655	9.562442	2.0494366
1487921978921	-0.17717093	9.562442	2.0829554
1487921978927	-0.15801731	9.581595	2.1260512
1487921978931	-0.20111294	9.586384	2.0638018
1487921978938	-0.24899697	9.586384	2.0398598
1487921978941	-0.25857377	9.600749	2.0925324
1487921978946	-0.23942018	9.586384	2.0590134
1487921978953	-0.19632454	9.5385	2.0638018
1487921978958	-0.20590134	9.552865	2.0446482
1487921978961	-0.18195933	9.581595	2.078167
1487921978966	-0.22505496	9.581595	2.0925324
1487921978972	-0.25857377	9.5385	2.0733786
1487921978977	-0.20111294	9.586384	2.1021092
1487921978981	-0.19632454	9.572019	2.1308396
1487921978987	-0.21068975	9.548077	2.0446482
1487921978992	-0.22505496	9.548077	2.0446482
1487921978997	-0.22026655	9.576807	2.0829554
1487921979004	-0.18195933	9.5385	2.0733786
1487921979007	-0.18195933	9.557653	2.0925324
1487921979011	-0.21547815	9.562442	2.0207062
1487921979017	-0.18674773	9.586384	2.0494366
1487921979023	-0.18674773	9.615114	1.982399
1487921979030	-0.22026655	9.56723	2.0685902
1487921979032	-0.22984336	9.543288	2.1643584
1487921979037	-0.20590134	9.586384	2.1068976
1487921979043	-0.22026655	9.586384	2.0829554
1487921979048	-0.16759412	9.552865	2.1068976
1487921979054	-0.21068975	9.533711	2.0925324
1487921979057	-0.18195933	9.557653	2.0733786
1487921979062	-0.23942018	9.519346	2.0494366
1487921979067	-0.25857377	9.552865	2.0254946
1487921979072	-0.2825158	9.557653	2.0590134
1487921979076	-0.22026655	9.600749	2.0494366
1487921979082	-0.22026655	9.543288	2.1021092
1487921979088	-0.15801731	9.557653	2.0829554
1487921979091	-0.1388637	9.5385	2.1452048
1487921979096	-0.17238252	9.591172	2.1260512
1487921979104	-0.23942018	9.581595	2.0733786
1487921979107	-0.24420857	9.576807	2.054225
1487921979112	-0.21068975	9.581595	2.1308396
1487921979117	-0.24899697	9.595961	2.1260512
1487921979122	-0.21068975	9.639056	1.9919758
1487921979127	-0.21547815	9.562442	2.0638018
1487921979132	-0.18195933	9.595961	2.0973208
1487921979139	-0.20111294	9.581595	2.0973208
1487921979143	-0.18195933	9.615114	2.0446482
1487921979147	-0.20111294	9.548077	2.087744
1487921979155	-0.20111294	9.5385	2.078167
1487921979157	-0.21068975	9.605537	2.054225
1487921979162	-0.24420857	9.543288	1.9919758
1487921979167	-0.16280572	9.576807	2.0590134
1487921979174	-0.2633622	9.595961	2.0398598
1487921979177	-0.19153613	9.552865	2.0973208
1487921979183	-0.17717093	9.543288	2.054225
1487921979189	-0.22984336	9.514558	2.1260512
1487921979192	-0.21547815	9.595961	2.15957
1487921979197	-0.20111294	9.576807	2.0829554
1487921979205	-0.22984336	9.581595	2.0925324
1487921979209	-0.16759412	9.56723	2.030283
1487921979212	-0.23463176	9.600749	2.111686
1487921979217	-0.20111294	9.624691	2.087744
1487921979223	-0.20111294	9.586384	1.9871874
1487921979229	-0.17717093	9.572019	2.1021092
1487921979232	-0.21547815	9.543288	2.0733786
1487921979239	-0.15322891	9.576807	2.0685902
1487921979244	-0.18195933	9.552865	2.111686
1487921979248	-0.20590134	9.528923	2.135628
1487921979255	-0.19153613	9.514558	2.078167
1487921979258	-0.20590134	9.509769	2.006341
1487921979263	-0.22026655	9.524135	2.054225
1487921979268	-0.20111294	9.5385	2.054225
1487921979274	-0.23942018	9.552865	2.0111294
1487921979278	-0.21068975	9.591172	2.1691468
1487921979283	-0.22984336	9.576807	2.1260512
1487921979290	-0.18674773	9.562442	2.0733786
1487921979293	-0.18195933	9.581595	2.1068976
1487921979298	-0.17717093	9.572019	2.1212628
1487921979311	-0.21068975	9.615114	2.0973208
1487921979313	-0.22026655	9.605537	2.0350714
1487921979316	-0.19632454	9.581595	2.0829554
1487921979318	-0.22026655	9.615114	2.0829554
1487921979324	-0.20111294	9.581595	2.087744
1487921979330	-0.21068975	9.576807	2.0590134
1487921979335	-0.22026655	9.557653	2.0638018
1487921979340	-0.22505496	9.500193	2.0685902
1487921979343	-0.17717093	9.528923	2.1452048
1487921979348	-0.17238252	9.548077	2.0733786
1487921979355	-0.23942018	9.586384	2.0494366
1487921979359	-0.18674773	9.557653	2.0685902
1487921979363	-0.24420857	9.548077	2.0254946
1487921979368	-0.21068975	9.5385	2.1021092
1487921979375	-0.20111294	9.519346	2.0590134
1487921979378	-0.24899697	9.56723	2.078167
1487921979383	-0.19632454	9.572019	2.135628
1487921979389	-0.23463176	9.56723	2.0973208
1487921979393	-0.16759412	9.600749	2.1021092
1487921979398	-0.19153613	9.576807	2.111686
1487921979405	-0.24899697	9.605537	2.135628
1487921979408	-0.22505496	9.576807	2.030283
1487921979413	-0.19632454	9.586384	2.0398598
1487921979418	-0.20111294	9.572019	2.1164744
1487921979425	-0.21547815	9.56723	2.0111294
1487921979428	-0.23942018	9.605537	2.0446482
1487921979433	-0.20590134	9.581595	2.0446482
1487921979439	-0.22984336	9.543288	2.15957
1487921979444	-0.20111294	9.514558	2.135628
1487921979449	-0.19153613	9.557653	2.111686
1487921979455	-0.18674773	9.504981	2.1452048
1487921979458	-0.20590134	9.548077	2.0398598
1487921979464	-0.16280572	9.56723	2.054225
1487921979468	-0.21547815	9.514558	2.0973208
1487921979475	-0.22026655	9.533711	2.0254946
1487921979478	-0.22984336	9.543288	2.0207062
1487921979484	-0.272939	9.586384	2.1068976
1487921979491	-0.16280572	9.56723	2.054225
1487921979496	-0.17717093	9.56723	2.0111294
1487921979499	-0.19632454	9.586384	2.1212628
1487921979506	-0.22505496	9.576807	2.0590134
1487921979509	-0.15322891	9.581595	2.1260512
1487921979514	-0.16280572	9.591172	2.078167
1487921979519	-0.22505496	9.591172	2.0015526
1487921979526	-0.21068975	9.591172	2.0685902
1487921979529	-0.29209262	9.619903	2.0973208
1487921979534	-0.18195933	9.595961	2.0973208
1487921979540	-0.16280572	9.581595	2.054225
1487921979544	-0.17238252	9.548077	2.0446482
1487921979549	-0.20111294	9.5385	2.0973208
1487921979556	-0.21068975	9.557653	2.0685902
1487921979560	-0.24899697	9.533711	2.1068976
1487921979564	-0.23463176	9.557653	2.0829554
1487921979569	-0.1436521	9.543288	2.0829554
1487921979575	-0.21068975	9.581595	2.0829554
1487921979579	-0.19632454	9.586384	2.0207062
1487921979584	-0.19632454	9.581595	2.0254946
1487921979589	-0.2873042	9.605537	2.0733786
1487921979594	-0.19153613	9.572019	2.0494366
1487921979599	-0.2633622	9.591172	2.0829554
1487921979606	-0.18195933	9.605537	2.0350714
1487921979609	-0.19632454	9.619903	2.0733786
1487921979614	-0.23463176	9.586384	2.0733786
1487921979619	-0.20111294	9.5385	2.0494366
1487921979625	-0.20111294	9.528923	2.0590134
1487921979629	-0.17238252	9.552865	2.0829554
1487921979634	-0.19632454	9.562442	2.0494366
1487921979640	-0.23942018	9.591172	2.054225
1487921979645	-0.25378537	9.557653	2.1164744
1487921979649	-0.21068975	9.572019	2.0925324
1487921979656	-0.23463176	9.552865	2.0494366
1487921979660	-0.19632454	9.524135	2.0494366
1487921979665	-0.18195933	9.572019	2.1068976
1487921979669	-0.15801731	9.600749	2.0207062
1487921979674	-0.19632454	9.548077	2.0207062
1487921979679	-0.18674773	9.557653	2.0829554
1487921979684	-0.22505496	9.572019	2.111686
1487921979690	-0.23942018	9.581595	2.006341
1487921979694	-0.18674773	9.643845	2.135628
1487921979699	-0.22026655	9.591172	2.1021092
1487921979707	-0.21547815	9.581595	2.0207062
1487921979711	-0.22026655	9.572019	2.1739352
1487921979715	-0.21068975	9.591172	2.1643584
1487921979719	-0.21547815	9.624691	2.078167
1487921979725	-0.17717093	9.581595	2.0638018
1487921979730	-0.24899697	9.581595	2.1164744
1487921979735	-0.1340753	9.557653	2.0829554
1487921979741	-0.23463176	9.562442	2.0254946
1487921979745	-0.22505496	9.519346	2.0638018
1487921979749	-0.20111294	9.5385	2.0685902
1487921979757	-0.25857377	9.557653	2.0446482
1487921979760	-0.16280572	9.605537	2.087744
1487921979765	-0.22984336	9.557653	2.0350714
1487921979770	-0.25378537	9.557653	2.054225
1487921979775	-0.17717093	9.5385	2.054225
1487921979780	-0.17238252	9.552865	2.0590134
1487921979785	-0.20590134	9.586384	2.0350714
1487921979790	-0.15322891	9.572019	2.0925324
1487921979794	-0.21068975	9.581595	1.9919758
1487921979800	-0.20111294	9.562442	2.0350714
1487921979807	-0.17717093	9.562442	2.0494366
1487921979810	-0.24899697	9.586384	2.087744
1487921979814	-0.22984336	9.591172	2.0925324
1487921979820	-0.16759412	9.581595	2.111686
1487921979825	-0.22026655	9.591172	2.0733786
1487921979830	-0.22505496	9.615114	2.1308396
1487921979834	-0.21068975	9.543288	2.0685902
1487921979841	-0.19153613	9.562442	2.1452048
1487921979845	-0.20590134	9.557653	2.087744
1487921979850	-0.19632454	9.572019	2.0111294
1487921979857	-0.22505496	9.533711	2.1404164
1487921979860	-0.24899697	9.56723	2.078167
1487921979865	-0.2633622	9.591172	2.0733786
1487921979870	-0.24899697	9.552865	2.0446482
1487921979877	-0.20590134	9.576807	2.054225
1487921979880	-0.18674773	9.576807	2.0207062
1487921979886	-0.22505496	9.595961	2.087744
1487921979892	-0.21068975	9.619903	2.0494366
1487921979897	-0.19632454	9.528923	2.078167
1487921979900	-0.21547815	9.562442	2.0590134
1487921979908	-0.22984336	9.552865	2.087744
1487921979912	-0.2681506	9.56723	2.0829554
